id,name,host_id,host_name,number_of_reviews,last_review,reviews_per_month,Rating
1731245,"Sunny, Comfortable Space",7228995,Sophie,92,24-06-2019,1.37,0.1
1802584,YOUR  PRIVATE COZY 1Br + 15min from Manhattan,2961266,John,92,03-07-2019,6.3,0.4
1880539,Room in spacious charming loft,9790609,Naomi,92,28-06-2019,1.57,3.7
2085632,Private Deck 2 Bedroom+2 Bath East Village,10650502,Jeni,92,25-07-2018,1.37,2.8
2730497,Entire Private Garden Floor of Brownstone,13974214,Jonathan,92,19-06-2019,1.45,2
3052726,Great apt in awesome area,15542183,Brian,92,06-05-2019,1.53,0.1
4171692,Luxe New Queen Br near Subways,17462748,Steven,92,06-07-2019,1.58,4.3
4241486,Floor Through East Village Lux Apt,22009089,Lorcan,92,04-07-2019,1.59,1.1
4632542,Queen Sized Bedroom in Spacious Apartment,6762751,Alexander,92,20-05-2019,1.64,2.4
6373770,Huge private bedroom for quiet sleep in Manhattan!,3867,Luke,92,29-06-2019,2.4,2.6
6619984,Charming Home in Brooklyn Townhouse,263882,Eva Maria,92,30-06-2019,1.95,0.1
6812061,"6 minutes from La Guardia Airpt. Quiet, Clean Room",35660592,Luis,92,15-06-2019,1.87,3.5
7858673,#NAME?,31304940,John,92,08-06-2019,1.94,1.3
7914369,Charming 1 Bedroom Garden Apt!,2010157,Alex,92,03-07-2019,2.02,3.8
8118112,Bed-Stuy Brooklyn Garden Apartment,22261783,Gregory,92,19-06-2019,1.97,1.6
8250925,NYC Lofted Room in the Lower East Side,7455706,Amanda,92,07-06-2019,2.01,4.6
8957187,Lovely Room in Sunny & Modern Apartment,1317384,Tamara,92,12-06-2019,2.08,0.8
9858259,"Private guest studio in the heart of Astoria, NYC",50451849,Bianca,92,03-07-2019,2.19,0.1
9956834,Historic Striver's Row Apartment,18999923,Guirlaine,92,20-06-2019,2.39,4.6
10595374,Elegant Chic Brooklyn Duplex House. Private Deck,13731605,Antonella,92,03-07-2019,2.34,3.4
11521447,Sunny & Spacious 1br Lower East Side Apartment,19249692,Peter,92,06-07-2019,2.28,2.7
12781270,Nice and cozy little apt available,69548489,Alba,92,06-07-2019,2.45,1.4
13333542,Beautifully Designed Island Style Garden Suite,75478154,Malene,92,15-06-2019,2.54,1.1
13372847,Studio apartment in Cobble Hill,75947654,Elise,92,30-06-2019,2.56,1.4
14104812,Pibbles and friends,2590902,Miho And Justin,92,24-06-2019,2.57,0.8
14685276,Gorgeous Loft,1459260,Jorge,92,16-06-2019,2.69,1.5
15116599,Greyhound Manor - 2 fullbd beds and private bathrm,87073939,Carol,92,02-07-2019,3.17,0.8
15328271,"Huge Apt 5 miles to Manhattan, Parking available",77665938,Mag,92,25-06-2019,2.75,3.6
15397048,Huge 2 Bedroom in Brooklyn Brownstone,63746890,Alana,92,15-06-2019,3.26,4.3
15663344,Cozy Private Room in Williamsburg/Greenpoint Loft,20691787,Jeanne & Sara,92,23-12-2018,2.85,1.9
16401944,Cheap large room with desk 10 min to JFK+ Mall,107455767,Guelma,92,21-10-2018,2.96,2.4
16437145,Dreamy 2BR in Architect's Brownstone,4965750,Jess & Hagan,92,28-06-2019,2.97,1.2
16677170,Sunny Chelsea Oasis,59163247,Eric,92,27-06-2019,3.08,4.8
17888337,Nice  neat  Bedroom  attached by PRIVATE BATHROOM,120767920,Jimmy &Cindy,92,16-06-2019,3.4,0.7
19197632,Heart Of Queens 2â¤ï¸â¤ï¸/ Jackson Heights/ Elmhurst,123483050,Andrea,92,20-06-2019,3.7,4.8
20058138,"Large, quiet luxury home in Manhattan",134284480,Tiiu,92,27-06-2019,4.13,3.9
20177584,"Bright, Clean, Modern 1 BR Rooftop & Gym",712992,Daniel,92,28-06-2019,3.93,0.1
20309089,Home Sweet Home,101776118,Jim,92,02-07-2019,4.09,4.3
20319662,Warm Sunny Penthouse w/Private Bathroom + Patio,17555570,Yan,92,07-07-2019,3.99,1.9
20649144,Private & Cozy Room. 20 minutes from Times Square,139119594,Oscar,92,01-07-2019,4.1,1
20773084,Lovely room across the street from high bridge.,128692351,Nahuel,92,19-05-2019,4.11,1.3
20887028,Cozy 2 bedroom apt in Lower East Side,260958,Aura,92,22-06-2019,4.73,2.2
21058648,Prime Location of Flushing Queens è±ªåŽå§å®¤ æ—…é€”ä¸­çš„å®¶ D,63312104,Max,92,30-05-2019,4.26,1.6
21151290,BRIGHT AND NEW! 3beds/2baths-Everything you need!,11571496,Carmela,92,23-06-2019,4.33,3.5
21184173,Private room in Queens,21250331,Clara,92,07-07-2019,4.3,3.8
21584047,Central Park and Museum mile Private room 105th 2.,42783238,Thomas,92,19-10-2018,4.52,2.5
21620762,1 Bedroom apartment,157284647,Edgar,92,02-07-2019,4.62,0.2
21745018,AMAZING 2 BEDROOM private apt in Williamsburg,158399244,Ted,92,19-06-2019,4.85,3.4
21825923,"Beautiful, Lovely W. Village Room for Females!",93705483,Andrea,92,24-06-2019,4.65,1.9
22064927,æº«é¦¨å¤§å¥—æˆ¿,161172539,Rui Guang,92,04-07-2019,5.01,3.2
22175297,Incredibly cozy room close to Manhatan,133785513,Alena,92,03-07-2019,4.9,1.5
22345271,Apartment in Trendy and Vibrant Lower East Side,163384875,Sarah & Burak,92,30-06-2019,4.88,2
22452728,"Astoria close to JFK, Laguardia Airport, Manhattan",117195769,Simone,92,30-06-2019,4.96,2.5
22515792,Private Bedroom in Brownstone Near Subway,40176101,Brady,92,26-06-2019,5.1,1.9
22544810,Williamsburg stunning duplex apartment 4br/3bath,10951481,Ann,92,23-06-2019,5.24,0.5
23271535,Brooklyn Studio; Williamsburg to Manhattan - 10min,122726779,E...,92,04-07-2019,5.47,2.7
26098014,"Room with private entrace & bath, AC + roofdeck",1855509,Janne,92,06-07-2019,7.26,3.9
27795234,Near LGA and JFK Airport Cozy Basement Room,194377255,Jimmy,92,01-07-2019,8.87,3.6
67397,SoHa comfort-by NW Central Park!,332189,Elise,93,22-06-2019,0.93,0.4
298759,Large Double Room  Queenbed Wifi,1539749,Edward,93,07-07-2019,1.12,2.5
386744,Great room priv/bathrm Eastside location 70's ST,1935291,Cristina,93,07-06-2019,1.06,2.9
397297,STUNNING E Vill Penthouse,1982209,Wendy,93,17-11-2015,1.05,1.2
612936,1 FLOOR OF A BROWNSTONE WITH GARDEN,3039868,Lori & John,93,18-06-2019,1.17,4.7
660036,Great Apt Steps from Central Park,3330459,Lynne,93,21-05-2019,1.12,0.2
794496,Bright Quiet Room in N. Manhattan,4185984,Greer,93,03-08-2018,1.16,2.1
846854,Large Garden Duplex on Park block,4422368,Dirk,93,08-06-2019,1.24,4.5
883423,Clean and charming apartment  in Carroll Gardens,4313683,Antoinette,93,04-05-2019,1.24,4.5
1178231,"Private, Cozy hideaway apt in Bklyn for 1 to 3 .",6445684,Sharon,93,23-06-2019,1.28,4.7
1813829,Enjoy Harlem Renassiance Sunny Room,9501531,Andre,93,02-07-2019,1.34,2.2
1818411,HUGE 2bdrm LOFT in NOHO/East Vill!,9522475,Liam,93,03-01-2019,1.36,0.4
1863930,2nd@THROOP MANSION ,3351261,Kris,93,29-04-2018,1.51,1.6
1987546,nice room in bedstuy A,6885157,Randy,93,22-04-2019,1.38,0.7
3743048,*WARM*Beautiful*Room*ST. GEORGE steps to ferry!,19143974,Meghan,93,06-05-2019,2.1,1.8
4102208,"Convenient, clean and chic apartment",21279472,Zheni,93,21-06-2019,1.82,3.5
4745879,West Village / Bleecker & Cornelia,18975770,Martina,93,22-06-2019,1.82,3.4
6400170,Fantastic Cozy Stay-NYC. 4B,24833181,Andres,93,29-06-2019,2,0.8
6846956,"ONE-OF-A-KIND, EXPOSED-BRICK, 2-BR LOFT w/ VIEWS",2558534,Nash,93,16-06-2019,1.9,1.4
6866960,Elegant 3 BR in Victorian Home by Brooklyn College,35983559,Laura,93,03-07-2019,1.93,3.2
7920170,Sunny room in a contemporary modern apartment,36089884,Adrian,93,05-06-2019,3.37,0.5
8865499,"Rustic, 1-bdrm retreat w/roof deck.",986623,Armando Rafael,93,28-05-2019,2.1,0
8942467,Your own hip and cozy 1BD apartment,36821356,Vitaly And Lena,93,23-06-2019,2.06,1.4
9133645,Whole floor apt in old 5 points,7202402,Ross,93,22-06-2019,2.48,4.4
9253827,Close to train - Williamsburg Garden Apartment,48078451,Mathew,93,30-06-2019,2.69,0.9
9596708,BEAUTIFUL WHITE BEDROOM/TIMES SQUARE/8 AVE,47705853,Katherine,93,20-06-2019,2.14,0.3
9899132,Spacious Private 1-Bedroom Apartment,9995094,Jim,93,03-07-2019,2.17,4
10403922,Brooklyn Park Slope Queen Bed,33213436,Alec,93,18-02-2019,2.48,4.4
10489240,Entire 2 Bedroom in a smart new house,16782573,Dorina,93,02-07-2019,2.22,0.2
11319227,A HOME AWAY FROM HOME IN NYC! UPTOWN,51025844,Kdn,93,15-06-2019,2.28,4.9
12223866,Melissa And Ray's Oasis,11157618,Ray,93,10-06-2019,2.38,3.3
12537157,CoZy RooM & Private Bathroom BK:) SUPERHOST :),3441272,Jasmin,93,18-06-2019,2.39,2.5
13578431,Private Apt in Queens NYC/less 5min walk to train,26382036,William,93,30-06-2019,2.52,2.1
13730495,"Carroll Gardens, Private Garden Apartment (1BD)",37310365,Tiz,93,23-06-2019,2.58,2.7
14354732,"Mary's Respite -Convenient, garden apt in Flushing",86786744,Gloria,93,07-07-2019,2.68,4.6
14398950,Cozy private studio,9667684,Mihaela,93,21-06-2019,2.69,4.5
14661553,Bright and clean room in a quaint neighborhood,515095,Mei,93,23-06-2019,2.78,2.3
14761949,Upper Westside  Room w/ Private Bath & View,25543706,Christina,93,27-06-2019,2.69,0.1
15361785,Central Park Sanctuary,97833986,Caro & Allen,93,18-06-2019,2.87,4.3
15367894,Bedford Stuyvesant / Clinton Hill 2 bedroom,2431238,Ted,93,01-07-2019,2.78,1
16274836,Beautiful Room in Bed-Stuy w/ Bridge Theme,106442885,Ava,93,31-05-2019,3,3.2
16380794,Brooklynâ€™s lovely Luxurious Suite sleeps 5,107294313,Sam,93,30-06-2019,3.02,2.8
16426099,All season studio in Astoria,107682732,Elva,93,28-06-2019,3.03,4.2
16884587,"Beautiful 2 Bedroom Apartment Woodside, Queens, NY",112601190,Erfan,93,20-06-2019,3.13,4.5
17382679,INCREDIBLE TOWNHOUSE 4 STORIES 5 BEDROOMS 3 BATH,34474212,Vinit,93,23-06-2019,3.38,2.7
17477768,Large studio in hip area near major subway stop,4035291,Lawrence,93,05-07-2019,4.16,3.1
18091187,The Heights,124593127,Miguel,93,21-06-2019,3.5,2.2
18108648,Large 2bd 15 min to Midtown Manhattan,124740003,Dani,93,21-06-2019,3.49,3.8
18583467,Great place for one or two.,22059655,Mercedes,93,07-07-2019,3.59,4.2
18856302,Immaculate and beautiful 2 BDR private apartment,130618404,Rachel,93,30-06-2019,3.66,1.6
18908212,Beautiful/Cozy 2BR Apartment,131772382,Eileen,93,02-07-2019,3.68,3.9
19503971,"Breakfast and a Cozy Room, 30 Seconds From Train",5751765,CK & Tia,93,21-06-2019,3.9,4
19691986,Beautiful Comfortable Historic Brownstone,138713312,M,93,23-06-2019,3.92,1.4
20203433,Modern & Bright  2BR Entire Apt w/ Private Terrace,9592775,Melissa,93,21-06-2019,4.1,1.9
20523741,Cozy Mini Studio Prvt Bath & Kitchen 15 Mins JFK,141027957,Radhames,93,30-06-2019,4.07,1.5
20639628,Spacious comfortable master bedroom with nice view,86327101,Adeyemi,93,15-06-2019,4.28,1.9
20652620,Single Bed A in Sharing Room near Grand Central,147402286,Mizue,93,27-06-2019,4.13,1.1
20698073,"Hip Modern Brooklyn Studio, Minutes to Manhattan!",148148402,Gary,93,01-07-2019,4.15,1
21365714,Queens Village relaxing place,154700793,Evens And Charlene,93,29-06-2019,4.46,4.8
21427369,Gorgeous Clinton Hill Brooklyn 1BR Garden Apt,109909474,Joanna & Brian,93,19-06-2019,4.67,1.3
21578157,Quaint and Large midtown 1Bed next to Empire state,156921633,Jamie,93,18-06-2019,4.61,4.8
21666229,Industrial Bedroom - Bushwick Luxury Building,157701235,Michael,93,26-05-2019,4.67,2.7
21834484,Contemporary 3 Bedroom in Maspeth Queens,59749036,Lee,93,18-06-2019,4.79,0
21869057,Spacious 2-bedroom Apt in Heart of Greenpoint,11967922,Vishanti & Jeremy,93,01-07-2019,4.73,4.9
22421636,Cozy Apartment across Astoria Park,35518413,Suhel,93,01-07-2019,5.01,4
19319,Private room Great Deal at Lower East Side,44263,Ana,94,08-04-2019,0.84,4.6
57618,"Great new apt, close to everything",274557,Ana,94,09-06-2019,0.96,4.3
60164,"Beautiful, elegant 3 bed SOHO loft",289653,Harrison,94,23-06-2019,0.99,0.6
284855,Charming Apt in the Best Location!,1482460,Dara,94,19-06-2019,1.1,1.9
938022,Private Bedroom in Williamsburg,1866827,Gregory,94,16-06-2019,1.22,4.1
1644146,"Quaint, beautiful studio Brooklyn",1338262,Rachel,94,01-07-2019,1.33,1.3
2188204,Herkimer House,11157871,Anthony,94,23-06-2019,2.55,1.4
2457755,Ultimate Luxury Manhattan Apartment,4335080,Tiffany,94,23-06-2019,1.48,4.2
2464679,East Village,6530413,Chris,94,10-05-2015,1.46,3.6
4717440,"Bright, art-filled elevator apt, LES/Chinatown",3237577,Eddie,94,23-06-2019,1.71,2.2
5020687,BRAND NEW condo in Flushing!,10366837,Jia,94,01-07-2019,3.4,2.2
5925343,The Notorious B.N.B. { The William Henry },1177497,Jessica,94,26-06-2019,1.85,3.4
6239508,Brooklyn New York City - JFK/LGA,32384960,Saf,94,23-06-2019,1.92,4.1
6333994,Two Bedroom in a townhouse with a patio in Nolita!,4194894,Esef,94,07-05-2019,1.98,3.3
7024138,Sunny - Large Two Bedroom,12930988,Be,94,23-06-2019,2.16,2
7480520,Renovated & Spacious Chelsea Studio,15887987,Benjamin,94,25-05-2019,2.02,0.1
8506757,Brownstone in Brooklyn Heights,3599579,Andrew,94,04-06-2019,2.04,0.2
8844402,Cozy room in the Heart of Astoria,45232769,Nadir,94,07-07-2019,2.08,1.9
9434464,Sunny Studio Apt in Historic Harlem,1241420,Justin,94,21-06-2019,2.2,2.2
11553360,King 7,42619297,John,94,02-06-2019,2.85,3.5
11871690,Big Brooklyn bedroom near subway/Prospect Park,9361557,Joe,94,22-08-2017,2.4,1.1
13186007,Renovated garden studio in New York,2084322,Quinlan & Barbara,94,27-05-2019,2.52,4.8
13236148,Garden level apartment in Bed-Stuy,33402262,Jordan,94,08-06-2019,2.5,4.8
14314240,"Entire 2 bedroom apt ,Prime Williamsburg",11052217,Fabio,94,26-06-2019,2.72,2
14777684,Immaculate Private Apt Under $10 Uber to JFK*,72838963,Deborah,94,04-07-2019,2.71,3.5
15190865,Spacious private 2BR with Backyard Williamsburg,20309915,Lawrence,94,04-07-2019,2.99,1
15411988,Honey and milk - A creative studio apartment.,98714463,Georges,94,24-06-2019,2.83,1.4
15855156,Cozy room in the heart of Astoria,40503875,Hebert,94,16-04-2019,2.91,2.6
16085088,"Safe, cozy comfy!",52347885,Nicole,94,15-06-2019,3.14,1.8
16530772,Lovely room 20 min to Times Square & Central Park,39072326,Stephanie,94,23-06-2019,3.25,4.1
17142987,Charming Apartment with Private Backyard,78154356,Mirela And Daniel,94,20-06-2019,3.2,3.3
18022636,Beautiful 1 Bedroom apartment in Prime GREENPOINT,208565,Maria,94,09-06-2019,3.49,3.6
18228187,ã€Š2ã€‹æ³•æ‹‰ç››å¸‚ä¸­å¿ƒæ˜Žäº®å¹²å‡€çš„ç§äººæˆ¿é—´,123580100,Evelyn,94,17-06-2019,3.48,2.5
18692028,MODERN 3 BEDROOM APT IN THE HEART OF BROOKLYN,128707088,Nazila,94,23-06-2019,3.67,3
18958355,Delightful LIC Brownstone,57643057,Daniel,94,16-06-2019,3.66,1.7
19162648,Private Suite & Bathroom w/ Yard in Park Slope,10015055,Robert,94,21-06-2019,4.09,2.3
20285167,Room-Sofa Bed-Hell's Kitchen-Close to Everything,118267672,Nicholas,94,27-06-2019,4.09,2.8
21175996,Beautiful two bedroom apartment in Manhattan NYC,96235534,Francisco,94,23-06-2019,4.41,3
21273425,Brand New Cozy Woodside Studio- Close to NYC,153886003,Andy,94,05-07-2019,4.73,1.5
21635457,"Entire 2 Bdrm Duplex Bushwick Brooklyn, Sleeps 6",157430725,Fiona,94,03-07-2019,5.03,0.8
21698446,Private Room In Manhattan!,32798079,Mike & Kevin,94,03-07-2019,4.65,1.2
22354307,Location location soho cozy apt heart of NYC,163458740,Blair,94,01-07-2019,5.18,4.3
22980907,"Cute, Bright Private Attic Space in Brooklyn Home",29241227,Ken,94,02-07-2019,5.4,2.6
23811416,â˜…Minimalist Spacious Bright sunny room in Midtownâ˜…,4427689,Nour,94,23-06-2019,5.95,1
24269100,Sunny Bedroom with Private Bathroom/æ³•æ‹‰ç››ä¸­å¿ƒç§äººæˆ¿é–“ç¨ç«‹è¡›æµ´,181710793,Michelle & Evelyn,94,26-06-2019,6.45,2.3
26134096,"LGA cozy apt, Close to Astoria, Manhattan, JFK",156948703,Asad,94,07-07-2019,7.32,0.7
27988211,Welcome Home To Ridgewood!,138203985,Alejandro,94,07-07-2019,8.84,4.7
117425,"Conveniently Located, Sunny Brooklyn Heights!",593115,LuLu,95,26-05-2018,0.96,3.3
263776,City Skyline Views from every room!,1384111,Joanne,95,02-01-2019,1.02,4.3
449130,Your Own Private Entrance Studio in Stylish Duplex,2229582,Yamil,95,28-06-2019,1.09,3.5
1056804,Spacious Modern & Comfy 2BR in BK Brownstone,2413155,Noreen,95,14-04-2019,1.26,3.7
1102963,The Bushwick 3BR 2BA 20 mins to NYC,3531317,Ingrid,95,13-06-2019,1.33,0
1365028,Soho Loft. Authentic and Eccentric! 2 Bedroom.,7409102,James,95,19-06-2019,1.31,3.9
1475631,BLYN BROWNSTONE CORZY CORNER in NYC,2015914,Majar,95,11-02-2019,1.32,1.9
1569396,Ditmas Park Carriage House Loft,8111912,Jed,95,29-06-2019,1.65,3.1
1914787,Your home away from home in Comfort,9509269,Carlos,95,25-05-2019,1.39,0.7
2694274,Fort Greene 2 bedroom Apartment,13788158,Amir,95,21-06-2019,1.51,0.8
2979714,Cozy Private RM Near Central Park N,15198359,Grace Brigitte,95,14-06-2019,1.56,2.4
4216813,Penthouse w/Terrace Williamsburg,9904977,Matt,95,26-06-2019,1.65,2.8
4467771,Beautiful Chelsea 2 Bedroom apt,23178728,SabinaAndTahir,95,29-06-2019,1.7,4
4720719,Bright Design Loft Perfect for Photoshoots,19924780,Ani,95,30-12-2018,1.7,3.9
5021376,Easily accessible cozy room! R202,17638424,Sophie,95,02-07-2019,2.37,0.4
5036261,LARGE ROOM IN A GREAT NEIGHBORHOOD,15929586,Jorge,95,20-05-2019,1.75,1.2
5318322,"Triplex 3 bedroom Private Apt, Deck, yard & pond!",8354345,Gennaro,95,17-06-2019,1.94,2.4
6066563,Garden House in the East Bronx,19810363,Eric,95,23-06-2019,1.91,1.3
6225501,1-bedroom in heart of Williamsburg!,150832,Katie,95,08-03-2018,1.88,1.8
6262645,Queen-sized bed in sunny East Harlem private room,32304586,Amanda,95,18-06-2019,1.88,3.1
6493181,"Sunny & Tall 1 BR, Central Pk,Train",26270573,Joe,95,26-05-2019,1.95,0.1
7033271,Amazing room in uptown Manhattan,27439022,Boris,95,06-07-2019,1.96,3.7
7206568,Comfortable Room + Private Bathroom,37735816,Ali,95,10-12-2018,1.97,0.3
7975360,Harlem Row House 2 BDRM Apt-City Col/Columbia Univ,12986426,Lovelynn,95,04-07-2019,2.09,1.6
8548971,Reno'ed 2bed/2bath walk-up~East Village~Pristine!,23296023,Nick,95,22-06-2019,2.17,0.1
9452728,â¤ï¸ Charming and Quiet NYC Guestroom â¤ï¸,48983104,Lily,95,23-06-2019,2.22,2.7
9486111,Clean 2 Bedroom Apt w. Washer/Dryer,14565422,Janelle,95,23-06-2019,2.51,2.5
9542259,Clean and Bright (READ NOTES),13778440,Cinthia,95,23-06-2019,2.19,0.3
9925507,The Fig: Brooklyn's TinyHome Cabin in Williamsburg,2955215,Bee,95,22-06-2019,2.24,4.2
12804309,Danish Modern in Brownstone,21221697,Devon,95,22-06-2019,2.48,2.7
13140220,RARE UES APT W/PRIV STREET ENTRANCE,35384978,Hans,95,07-06-2019,2.54,5
13906636,Bedstuy Brownstone Gem,62785237,Fanny,95,05-07-2019,2.74,0.6
14323803,Cozy Bright Brooklyn  by train,14898658,Chadanut,95,23-06-2019,2.69,0.7
15079215,Stay in Solar Powered Apartment in NYC!!!,2402292,Tamara,95,19-06-2019,2.86,2.2
15915152,Manhattan apt near Empire State & UN wfree US cell,21463097,Vanessa,95,30-06-2019,3.01,2.4
17014809,Victorian Sanctuary in a Historic Brownstone,8715723,Jacob,95,17-06-2019,3.93,0.1
17109623,Sunny Renovated Private Room in the East Village,6387274,Concetta,95,21-06-2019,3.28,2.3
17669867,"â˜€ï¸Private, cozy & quiet room in Inwood Manhattanâ˜€ï¸",18217011,Zhoe,95,01-07-2019,3.65,1.8
18054268,Gorgeous 4 bedroom  Duplex 15 min from Soho,271799,Emmanuel,95,17-06-2019,3.51,2.5
18225912,"Fresh, bright modern studio w/ Garage Parking",3656008,Ivanna,95,31-05-2019,3.52,1
18857790,Private bedroom in a quiet and safe neighborhood,55813598,Karen,95,06-07-2019,3.69,0.7
19830557,Modern room in renovated Williamsburg apartment,28819052,Taylor,95,22-06-2019,4.09,0.1
20135558,"Awesome Newly Renovated 2-bdrm. - E,F,J trains.",143186772,Femi,95,27-06-2019,4.19,0.7
20213973,EXTRA LARGE PRIVATE BEDROOM,139357580,Shuly,95,26-05-2019,4.09,1.9
20331995,Two Bedroom Apartment Queens Near  Subway to NYC,48032663,Naomi,95,06-07-2019,4.13,3.3
20364111,Never Stop Exploring,145257512,Leo,95,01-07-2019,4.26,4
20639792,Contemporary bedroom in brownstone with nice view,86327101,Adeyemi,95,21-06-2019,4.37,3.2
20639914,Cozy yet spacious private brownstone bedroom,86327101,Adeyemi,95,23-06-2019,4.35,1.5
20904409,Luxury Tiny house â€¢ Ohka,128919111,Journee,95,27-06-2019,4.46,3.3
20989220,Lovely Young Apt    Close to JFK & LGA,151073194,Thomas,95,08-07-2019,4.34,4.2
22206207,Private room with visit to queens #4,158540605,Sonia,95,05-07-2019,6.18,1.2
22225555,Sunny Williamsburg Style in Prime Location â¤ï¸,9416996,Keren & Mikey,95,06-07-2019,5.02,0.3
22343961,âœªModern house @ Williamsburg | 15min to Manhattanâœª,122177964,Henry,95,20-06-2019,5.04,4.3
22656433,Luxury 2 Bedroom Apartment in Williamsburg,166879201,Yazmin,95,05-07-2019,5.27,1.2
23031618,15 min train ride to Times Sq and  US OPEN,101602599,M,95,24-06-2019,5.63,1
23105764,"2 Br Apt Steps to LGA, Near Citified JFK,Manhattan",156948703,Asad,95,01-07-2019,6.51,4.4
24491624,"43rd Street=TIME SQUARE
PRIVATE BEDROOM",30985759,Taz,95,04-07-2019,6.42,1.8
24556756,Anitaâ€™s Funky Master Bedroom on Ocean Parkway,185524223,Anita,95,05-07-2019,6.97,1.5
25380654,"Cozy, Confortable,  Modern spacious and nice Room",191621249,Geraldine,95,08-07-2019,7.2,2
25503835,Hidden Gem in Canarsie-FREE private parking,192464234,Rodolfo,95,08-07-2019,7.77,2.1
